Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_1_ID,Question_1_Text,Question_1_Answer_Text,Question_1_Answer_Unixtime,Question_2_ID,Question_2_Text,Question_2_Answer_Text,Question_2_Answer_Unixtime,Question_3_ID,Question_3_Text,Question_3_Answer_Text,Question_3_Answer_Unixtime,Question_4_ID,Question_4_Text,Question_4_Answer_Text,Question_4_Answer_Unixtime,Question_5_ID,Question_5_Text,Question_5_Answer_Text,Question_5_Answer_Unixtime,Question_6_ID,Question_6_Text,Question_6_Answer_Text,Question_6_Answer_Unixtime,Question_7_ID,Question_7_Text,Question_7_Answer_Text,Question_7_Answer_Unixtime,Question_8_ID,Question_8_Text,Question_8_Answer_Text,Question_8_Answer_Unixtime,Question_9_ID,Question_9_Text,Question_9_Answer_Text,Question_9_Answer_Unixtime,Question_10_ID,Question_10_Text,Question_10_Answer_Text,Question_10_Answer_Unixtime,Question_11_ID,Question_11_Text,Question_11_Answer_Text,Question_11_Answer_Unixtime,Question_12_ID,Question_12_Text,Question_12_Answer_Text,Question_12_Answer_Unixtime,Question_13_ID,Question_13_Text,Question_13_Answer_Text,Question_13_Answer_Unixtime,Question_14_ID,Question_14_Text,Question_14_Answer_Text,Question_14_Answer_Unixtime,Question_15_ID,Question_15_Text,Question_15_Answer_Text,Question_15_Answer_Unixtime,Question_16_ID,Question_16_Text,Question_16_Answer_Text,Question_16_Answer_Unixtime,Question_17_ID,Question_17_Text,Question_17_Answer_Text,Question_17_Answer_Unixtime,Question_18_ID,Question_18_Text,Question_18_Answer_Text,Question_18_Answer_Unixtime,Question_19_ID,Question_19_Text,Question_19_Answer_Text,Question_19_Answer_Unixtime,Q1_SAD_int,Q2_HAPP_int,Q3_FATIG_int,Q4_EN_int,Q5_REL_int,Q6_TEN_int,Q7_STRESS_int,Q8_FRUST_int,Q9_NERV_int,Q10_FOC_int,Q11_RESIST_int,Q12_PROC_int,Q13_DEM_int,Q14_ROUT_int,mood_score
ropetinworkdemote,Daily,TIME,RANDOM,18,19,2021-02-16,2021-02-16 18:21:00 EST,GMT-05:00,1613517660149,Completed,2021-02-16,2021-02-16 18:26:00 EST,1613517960208,,,-1,,,-1,,,-1,,,-1,2021-02-16,2021-02-16 19:04:08 EST,1613520248826,2,set_3,25,9,key_prev_sleep_que,What time did you go to sleep last night?,1613442600000.0,1613520073443.0,key_prev_wake_que,What time did you wake up today?,1613457000000.0,1613520083899.0,key_next_sleep_que,What time do you plan to go to sleep next?,1613529000000.0,1613520088899.0,key_next_wake_que,What time do you plan to wake up next?,1613552400000.0,1613520124176.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613520139789.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",A little,1613520144762.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Quite a bit,1613520150856.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",A little,1613520154946.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1613520159580.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1613520170062.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Moderately,1613520174746.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1613520178986.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613520182229.0,Q10_FOC,"Over the past day, I felt FOCUSED.",A little,1613520187196.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Not at all,1613520192529.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Moderately,1613520200523.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Moderately,1613520215363.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Not at all,1613520218279.0,Q15_SICK,I was sick or ill today.,No,1613520221762.0,0,3,3,3,2,1,2,1,0,3,4,2,2,4,30
ropetinworkdemote,Daily,TIME,RANDOM,20,21,2021-02-17,2021-02-17 20:42:00 EST,GMT-05:00,1613612520240,Completed,2021-02-17,2021-02-17 20:47:00 EST,1613612820290,,,-1,,,-1,,,-1,,,-1,2021-02-17,2021-02-17 20:56:28 EST,1613613388957,2,set_3,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613615400000,1613613298951.0,key_next_wake_que,What time do you plan to wake up next?,1613633400000,1613613300749.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613613305151.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1613613311059.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1613613317559.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",A little,1613613321316.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1613613325843.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1613613330268.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613613333344.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1613613336567.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613613339450.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1613613344400.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1613613349194.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613613355127.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613613359643.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1613613363436.0,Q15_SICK,I was sick or ill today.,No,1613613366244.0,Q16_MISS,I missed or took time off from work or school today.,No,1613613369776.0,Q17_TRAVEL,I traveled away from home today.,No,1613613372283.0,0,2,1,3,2,1,1,1,0,1,2,0,0,2,16
ropetinworkdemote,Daily,TIME,RANDOM,20,21,2021-02-18,2021-02-18 20:40:00 EST,GMT-05:00,1613698800193,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-18,2021-02-18 20:44:03 EST,1613699043458,1,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613701800000.0,1613698943536.0,key_next_wake_que,What time do you plan to wake up next?,1613716200000.0,1613698944892.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613698959714.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1613698964246.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1613698970854.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",A little,1613698974690.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613698978220.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613698980997.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613698984970.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613698988514.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1613698992671.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1613698998428.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1613699002486.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1613699005906.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613699008981.0,Q14_ROUT,"Over the past day, I followed my usual routine.",A little,1613699012730.0,Q15_SICK,I was sick or ill today.,No,1613699014997.0,Q16_MISS,I missed or took time off from work or school today.,No,1613699017523.0,Q17_TRAVEL,I traveled away from home today.,No,1613699019591.0,0,2,1,3,1,0,1,0,1,1,2,1,0,3,16
ropetinworkdemote,Daily,TIME,RANDOM,21,22,2021-02-19,2021-02-19 21:41:00 EST,GMT-05:00,1613788860131,Completed,2021-02-19,2021-02-19 21:46:00 EST,1613789160234,,,-1,,,-1,,,-1,,,-1,2021-02-19,2021-02-19 22:12:07 EST,1613790727259,2,set_1,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613793600000.0,1613790623752.0,key_next_wake_que,What time do you plan to wake up next?,1613829600000.0,1613790629133.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613790632539.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1613790636924.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1613790642600.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1613790653499.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613790658983.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1613790663716.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1613790667465.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613790670467.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613790673758.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1613790678998.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1613790683799.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1613790689184.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613790692332.0,Q14_ROUT,"Over the past day, I followed my usual routine.",A little,1613790696291.0,Q15_SICK,I was sick or ill today.,No,1613790698666.0,Q16_MISS,I missed or took time off from work or school today.,No,1613790702134.0,Q17_TRAVEL,I traveled away from home today.,No,1613790704774.0,0,2,0,2,1,0,0,0,0,2,2,1,0,3,13
ropetinworkdemote,Daily,BURST,RANDOM,21,22,2021-02-20,2021-02-20 21:49:00 EST,GMT-05:00,1613875740142,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-20,2021-02-20 21:50:33 EST,1613875833884,1,set_2,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613880000000,1613875749975.0,key_next_wake_que,What time do you plan to wake up next?,1613915100000,1613875751471.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613875756826.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1613875762707.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1613875766224.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1613875769743.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613875773235.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1613875778174.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1613875781817.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1613875787642.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1613875790800.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1613875793578.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1613875798534.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613875802407.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613875804658.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1613875807916.0,Q15_SICK,I was sick or ill today.,No,1613875809999.0,Q16_MISS,I missed or took time off from work or school today.,No,1613875812002.0,Q17_TRAVEL,I traveled away from home today.,No,1613875815358.0,0,2,0,2,1,1,0,1,0,2,2,0,0,2,13
ropetinworkdemote,Daily,BURST,RANDOM,19,20,2021-02-21,2021-02-21 19:33:00 EST,GMT-05:00,1613953980146,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-21,2021-02-21 19:36:06 EST,1613954166312,1,set_1,48,9,key_next_sleep_que,What time do you plan to go to sleep next?,1613959200000,1613953987375.0,key_next_wake_que,What time do you plan to wake up next?,1613979000000,1613953989182.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1613953991856.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1613953993950.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1613953996714.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1613953999584.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1613954002174.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1613954004974.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1613954008181.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1613954010817.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1613954013380.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1613954015690.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",A little,1613954020357.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1613954022797.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1613954025257.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1613954027666.0,Q15_SICK,I was sick or ill today.,No,1613954029707.0,Q16_MISS,I missed or took time off from work or school today.,I didn't have work or school today,1613954031467.0,Q17_TRAVEL,I traveled away from home today.,No,1613954033398.0,0,1,1,2,1,1,1,0,1,1,3,0,0,2,14
ropetinworkdemote,Daily,BURST,RANDOM,20,21,2021-02-22,2021-02-22 20:48:00 EST,GMT-05:00,1614044880114,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-22,2021-02-22 20:49:27 EST,1614044967523,1,set_2,24,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614049200000,1614044888268.0,key_next_wake_que,What time do you plan to wake up next?,1614083400000,1614044890021.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1614044893422.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1614044895789.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Moderately,1614044898864.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",A little,1614044901550.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1614044904749.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1614044908224.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1614044913222.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1614044917049.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1614044919673.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1614044922500.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1614044926486.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1614044929534.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1614044934008.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1614044937724.0,Q15_SICK,I was sick or ill today.,No,1614044940174.0,Q16_MISS,I missed or took time off from work or school today.,No,1614044942499.0,Q17_TRAVEL,I traveled away from home today.,No,1614044945732.0,0,2,2,3,2,1,0,1,1,2,2,1,0,2,19
ropetinworkdemote,Daily,BURST,RANDOM,21,22,2021-02-23,2021-02-23 21:13:00 EST,GMT-05:00,1614132780167,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-23,2021-02-23 21:19:20 EST,1614133160915,2,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614139200000,1614132791867.0,key_next_wake_que,What time do you plan to wake up next?,1614171600000,1614132797854.0,Q1_SAD,"Over the past day, how SAD did you feel?",A little,1614132804494.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",A little,1614132824887.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1614132856078.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",A little,1614132859755.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1614132871909.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1614132874804.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1614132891364.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",A little,1614132954264.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1614133002027.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1614133014420.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",A little,1614133079870.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614133095229.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1614133104694.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1614133108964.0,Q15_SICK,I was sick or ill today.,No,1614133127893.0,Q16_MISS,I missed or took time off from work or school today.,No,1614133146027.0,Q17_TRAVEL,I traveled away from home today.,No,1614133148968.0,1,3,1,3,2,1,1,1,1,2,3,0,1,2,22
ropetinworkdemote,Daily,TIME,RANDOM,19,20,2021-02-24,2021-02-24 19:37:00 EST,GMT-05:00,1614213420187,Completed,2021-02-24,2021-02-24 19:42:00 EST,1614213720320,,,-1,,,-1,,,-1,,,-1,2021-02-24,2021-02-24 19:54:01 EST,1614214441582,2,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614220200000.0,1614214375356.0,key_next_wake_que,What time do you plan to wake up next?,1614238200000.0,1614214380547.0,Q1_SAD,"Over the past day, how SAD did you feel?",Moderately,1614214384740.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",A little,1614214387903.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Moderately,1614214390243.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Not at all,1614214393286.0,Q5_REL,"Over the past day, how RELAXED did you feel?",A little,1614214396253.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Moderately,1614214398529.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Moderately,1614214400644.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Moderately,1614214403279.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Quite a bit,1614214405723.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Moderately,1614214409911.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Not at all,1614214413354.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614214416280.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1614214420361.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1614214422946.0,Q15_SICK,I was sick or ill today.,No,1614214425404.0,Q16_MISS,I missed or took time off from work or school today.,No,1614214427903.0,Q17_TRAVEL,I traveled away from home today.,No,1614214430386.0,2,3,2,4,3,2,2,2,3,2,4,0,1,2,32
ropetinworkdemote,Daily,TIME,RANDOM,19,20,2021-02-25,2021-02-25 19:34:00 EST,GMT-05:00,1614299640123,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2021-02-25,2021-02-25 19:35:24 EST,1614299724413,1,set_4,23,9,key_next_sleep_que,What time do you plan to go to sleep next?,1614304800000.0,1614299648764.0,key_next_wake_que,What time do you plan to wake up next?,1614348000000.0,1614299650857.0,Q1_SAD,"Over the past day, how SAD did you feel?",Quite a bit,1614299654895.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Not at all,1614299658172.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Extremely,1614299661129.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Not at all,1614299663637.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Not at all,1614299666396.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Extremely,1614299669656.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Extremely,1614299671705.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Moderately,1614299674946.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Very much so,1614299677086.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Not at all,1614299679836.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",A little,1614299683111.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1614299685662.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1614299688670.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Not at all,1614299691762.0,Q15_SICK,I was sick or ill today.,Yes,1614299694028.0,Q16_MISS,I missed or took time off from work or school today.,Yes,1614299696688.0,Q17_TRAVEL,I traveled away from home today.,Yes,1614299699279.0,3,4,4,4,4,4,4,2,4,4,3,0,1,4,45
